protocol,domain_name,address,long_url,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,having_ip_address,shortening_service,https_token,web_traffic,domain_registration_length,dns_record,age_of_domain,statistical_report,label
http,albel.intnet.mu,File/download_doc.php,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,grubwhatsapp.ezua.com,,0,0,0,0,0,0,0,0,1,1,0,0,0,1
https,cp0c7pc.du.r.appspot.com,wp-content,0,0,0,0,1,0,1,0,1,1,1,1,0,1
http,joshtobye.com,3.mtb.com/www3.mtb.com/ccsslv199810.php?MvdMLsytrUakJrd7a7j5yUijC6xoVFz5B8s9IMkPLj39mntm4N6zBbkeXnLu6Vu3PqPDiAruqwfyNh4V4QA80dx5Nia3GoE7CMecVNvr2jfSMsZiqHZ3LVfURBYnmTJSYfQ8YAP8LCoxu0k1EJiIOPSwrj48HHF5jb72avANxrYqEjBlyjsnR5lS8jApRRDvFCFSgmCW,1,0,0,0,0,0,0,0,1,1,1,1,1,1
http,113.125.21.66,users/sign_in,0,0,0,0,0,1,0,0,1,1,0,1,0,1
http,www.zp100.com,flash/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,theavon.co.zw,sec/?referrer=other,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,projonmowave.com,wp-admin/includes/HJK/VN/WellsFargo/WellsFargo/wells/wells.htm,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,bellailusi.com.my,paypal.co.uk.signin.returnUri.https.www.paypal.com.2Fcgi-bin.2Fwebscr.3fcmd.3d_upd-exp.26wid.html,1,0,0,0,0,0,0,1,1,1,0,1,0,1
http,secure-microsoft-online.oa.r.appspot.com,admin,0,0,0,1,1,0,1,0,1,1,1,1,0,1
http,623112j4j3.codesandbox.io,xrr,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http,www.yadadikh.com,jay/D2017HL/u.php,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https,soportedinamic.webcindario.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https,www.google.com,url?hl=en&amp;q=http,1,0,0,0,0,0,0,1,0,0,0,0,0,1
https,www.xpertskills.com,rebc.php,0,0,0,0,0,0,0,0,1,1,0,0,0,1
https,andresjorge.com.mx,wp-content/themes/seminario/swiss-post%20-tracking/manage/?view=login&appIdKey=fcd00c0656cc490&country,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,onedrivelinkedindocument.oa.r.appspot.com,home.html,1,0,0,0,1,0,1,0,1,1,1,1,0,1
http,preventppal.xyz,,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,login-live.com-s02.info,pt,0,0,0,1,0,0,0,0,1,1,0,0,0,1
http,www.imxprs.com,free/webmaiil/accounttportal,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,cleverhands.com,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,www.dialo.de,blog,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,x394uirjomokf30.wm.r.appspot.com,e-mail,0,0,0,0,1,0,1,0,1,1,1,1,0,1
http,ht.ly,RJxB30qLg0q,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.zabor-vn.com,system/csvprice_pro/smart/customer_center/customer-IDPP00C354/myaccount/signin,1,0,0,1,0,0,0,0,1,0,0,0,0,1
https,englishstudio.ir,layout/,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,email.m-aut.ru,apple/finish.php,0,0,0,1,0,0,0,0,1,1,1,1,1,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/04c8925d3422c8e?cmd=_update&dispatch=04c8925d3422c8eca&locale=_US,1,0,0,1,1,0,0,0,1,0,0,0,1,1
http,rentappadmin.propertyform.in,images/wp-image/alibaba/,1,0,0,0,0,0,0,0,1,1,0,1,1,1
http,hk.mikecrm.com,cbbYvxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http,nothingelsefilm.com,wp-content/themes/widescreen/includes/temp/ski,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,whatsapp-invite-groupsex88-whatsappsex.2waky.com,,1,0,0,1,0,0,0,0,1,0,0,0,0,1
http,www.originalsystems.it,paypal/login_run.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,sma.naturealtree.com,ktz?yz=Z4NwlHBmcGKEmLqxy5qmnnx0YpGGjIx0fGBkaHy0j2lj/vicky.lance@promutuel.ca,1,1,0,0,0,0,0,0,1,0,0,0,0,1
http,secureupdate.appleld.com.duilawyeryork.com,ap/c904107d167784d/?cmd=_update&dispatch=c904107d167784d27&locale=_,1,0,0,0,1,0,0,0,1,0,0,0,1,1
http,franchisedealer.in,whne/llyo/login.php?cmd=login_submit&amp;id=MTczNjE3NTg5Mg==MTczNjE3NTg5Mg==&amp;session=MTczNjE3NTg5Mg==MTczNjE3NTg5Mg==,1,0,0,0,0,0,0,0,1,1,0,1,1,1
http,loledco.com,httpd/,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http,mavibett11.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,lassolinks.com,wp-includes/certificates/PDF/index.php,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.williampermuysalon.com,wp-admin/network/Goooo/Gdriveeee/googledrive/,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,www.support-appleld.com.secureupdate.duilawyeryork.com,ap/e1145650cfa01bd/?cmd=_update&dispatch=e1145650cfa01bdd1&locale=_LU,1,0,0,1,1,0,0,0,1,1,0,0,1,1
https,www.cwnfilmfest.com,linkedin.com/linkedin/LinkedIn.html?AQQkADAwATMwMAItMmZiN,1,0,0,0,0,0,1,0,1,0,0,0,0,1
http,assicuriamoci.net,images/am/sp,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,mobile-my3.com,,0,0,0,1,0,0,0,0,1,1,1,1,1,1
http,betcupgiris1.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
https,cfostrategiesllc-my.sharepoint.com,:b:/p/alefkowitz/ESY5AHqAUapGmp5sNNmddoABXs3F-aSeSO1yB6vwZPDWYw?e=L3eZ1r,1,0,0,1,0,0,1,0,1,0,0,0,0,1
http,secureupdate.appleld.com.duilawyeryork.com,ap/e27837400e29270,1,0,0,0,1,0,0,0,1,0,0,0,1,1
https,secure.heritageinvestmentbank.com,login.php,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,netservice-upd.tumblr.com,#_=_,0,0,0,1,0,0,0,0,1,0,0,0,0,1
http,betasus31.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,petrogulf.com.kw,wp-admin/sharefile/Adobe/Adobe/pdf-cloud-sharing,1,0,0,0,0,0,0,0,1,1,0,1,0,1
http,thewcollection.co.uk,wp-includes/certificates/ii.php?n=1774256418,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,www.emsail-live.com.ng,dr/oauth2/,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,drive.google.com,file/d/1r3I_bi51duXgjXieXIjt1Gx_rHNCalbo/view?usp=sharing,1,0,0,0,0,0,0,0,0,0,0,0,0,1
https,drive.google.com,file/d/0BwQW_LHWYsi8RzFjeE1IZE9QNnc/edit,1,0,0,0,0,0,0,0,0,0,0,0,0,1
https,8rqrk.codesandbox.io,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http,betasusturkeygiris.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,www.jreg99.com,vendor/phpunit/phpunit/src/util/php/captcha/dashboard/INFO.php?fc7463aec7263479e0eceecba6356478-fc7463aec7263479e0eceecba6356478-fc7463aec7263479e0eceecba6356478fc7463aec7263479e0eceecba6356478fc7463aec7263479e0eceecba6356478fc7463aec7263479e0eceecba6356478fc7463aec7263479e0eceecba6356478fc7463aec7263479e0eceecba6356478fc7463aec7263479e0eceecba6356478fc7463aec7263479e0eceecba6356478fc7463aec7263479e0eceecba6356478,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,174.138.36.47,banks/ATB/last.html,0,0,0,0,0,1,0,0,1,1,0,1,0,1
https,liuyunhuan.qiein.com,plugins,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,roseannstreasures1.com,js/boxdrop,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,shadetreetechnology.com,V4/validation/9f8a975212a9e395bec4c0c8e3d86018,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,thb.nuft.edu.ua,wp-snapshots/tmp/product/suggestions/vietnam-visa.php/xhmcu/pyzd/?corn=y10n1zmzptgva25,1,0,0,0,0,0,0,0,1,1,0,1,0,1
https,cn2.lynmaxonline.com,source/validate.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj&email=,1,0,0,0,0,0,0,0,1,1,0,0,1,1
http,secureupdate.appleld.com.duilawyeryork.com,ap/75529a559bc89ee?cmd=_update&dispatch=75529a559bc89ee8a&locale=_US,1,0,0,0,1,0,0,0,1,0,0,0,1,1
http,regiscoyne.com,368762BDB30FAB1003AAB48B3362C445/,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,www.joinngrubwa.itsaol.com,login.php,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,mail.parkhill.k12.mo.us,owa/auth/logon.aspx?replaceCurrent=1&amp;url=https%3a%2f%2fmail.parkhill.k12.mo.us%2fowa%2f,1,0,0,0,1,0,0,1,1,1,0,1,1,1
http,signin.ebay.de.accuo.ca,redirectsignebayi.html?openid.return_to=https,1,0,0,0,1,0,0,1,1,0,0,0,1,1
https,www.452901.com,,0,0,0,0,0,0,0,0,1,0,0,0,1,1
https,docs.google.com,forms/d/e/1FAIpQLSdqCooR5Hd4NVnL0epCI6aq2wC-mk2BFrIzvC5J71phhWxYUg/viewform?usp=send_form,1,0,0,0,0,0,0,0,0,0,0,0,0,1
https,ceuqdzfk.firebaseapp.com,,0,0,0,0,0,0,0,0,1,1,1,1,0,1
http,www.arrowcase.com,wp-content/plugins/bankofamerica.com.update/,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https,crewscontrolmd-my.sharepoint.com,:o:/g/personal/monica_crewscontrol_com/EtsaEAgBPBJBtwZh2TOM1c4B-DGnI3J2cOvr9B9jmKY9NA?e=7PZ8vH,1,0,0,1,0,0,1,0,1,0,0,0,0,1
https,sofe-firma.firebaseapp.com,,0,0,0,1,0,0,0,0,1,1,1,1,0,1
http,thapthan.ac.th,information/confirmation/110dpbox/page/4b4a2deee82d10dfa4d58d87fce94385,1,0,0,0,0,0,0,0,1,1,0,1,0,1
http,www.theyolostore.com,js/calendar/skins/aqua/welcome/AOL/index-aol.html,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,jvsecurepay.com,access/auth/login.html,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,copiar.facebaak.gq,sites/11/1595545178/,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,sof.edu.vn,sources/hjim/excelz/bizmail.php?email=nobody@mycraftmail.com,1,1,0,0,0,0,0,0,1,1,0,1,0,1
http,images2.imgbox.com,cf/29/yD1aZyU5_o.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https,www.malibuhomesaz.com,wp-content/uploads/pum/b/?email=amit.malik@avivaindia.com,1,1,0,0,0,0,0,0,1,0,0,0,0,1
http,marjaharmon.com,blog/content/counter/yahpage/yapage.html,1,0,0,0,0,0,0,0,1,0,0,0,1,1
http,dzd.rksmb.org,conf07/--/https:/www2.netflix.com/index.php?q=jq1ralj6jq1r-s68a-jq1rs68as68a-bmufs68a&s=jq1ralj6jq1r-s68a-jq1rs68as68a-bmufs68a&n=jq1ralj6jq1r-s68a-jq1rs68as68a-bmufs68a,1,0,0,0,0,0,1,1,1,0,0,0,1,1
http,steamproxy.net,app/324800,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,https.webemail.office.f7ww97js8kgrhgspsck9bkvkfk8om.lar6vsffwra6hzss92kmn.ghth2islkyy3s92h6sj.p15g9nd8kjhit179mioipg8i0.e2uftyh811lt2gcah.s8pmash1gt0ns2okqd5tvzju7c1o3.n4fhakthet75d48u8psn4k4th0.cxdtens.duckdns.org,365NewOfficeG15/jsmith@imaphost.com/paul/,1,1,0,0,1,0,1,1,1,1,0,1,0,1
http,checkvk.hop.ru,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,ht.ly,FhSP30qxlMY,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,technest.mx,wells/,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,chezlesdudu.com,includes/HNB/SLogin.htm,0,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.gok.wladyslawow.pl,libraries/joomla/registry/format/,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https,celtabet2.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,fluteguards.nn.r.appspot.com,home.html,0,0,0,0,1,0,1,0,1,1,1,1,0,1
https,promocao-dia-dos-pais.com,produto/tudo-de-promocao-e-aqui/g2-S0WXmJa6CSraltLNrLvkrn2lwSfEbtljigdED7Cg859E5cL/40,1,0,0,1,0,0,0,0,1,1,1,1,1,1
http,showmore.a3579.com,2EFDC56ECF33816478A33B64D7A5B0D7,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.secureupdate.appleld.com.duilawyeryork.com,ap/7fc49f95afc41a3/?cmd=_update&dispatch=7fc49f95afc41a397&locale=_,1,0,0,0,1,0,0,0,1,1,0,0,1,1
http,bit.ly,3dB5Th8,0,0,0,0,0,0,1,0,0,1,0,0,0,1
http,www.motomach3.cz,admin/Activation/cmd%3D_login-run%26dispatch%3D/PayPal/webscrcmd%3D_login-submit%26dispatch%3D5885d80a13c0db1ffc45dc241d84e9538c532da79baccf7c26f850d773643350/fr/,1,0,0,0,0,0,0,0,1,0,1,0,0,1
https,secppal.xyz,,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,group-18-sans.wikaba.com,login.php,0,0,0,1,0,0,0,0,1,0,0,0,0,1
http,support-appleld.com.secureupdate.duilawyeryork.com,ap/0457b996874a02b?cmd=_update&dispatch=0457b996874a02ba3&locale=_,1,0,0,1,1,0,0,0,1,0,0,0,1,1
http,support-appleld.com.secureupdate.duilawyeryork.com,ap/5ed80ac799be958?cmd=_update&dispatch=5ed80ac799be95817&locale=_,1,0,0,1,1,0,0,0,1,1,0,0,1,1
https,hoosevents.com,https:/impotsgouvfr/da674af0e12b648d840048f71cb0dfb0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
http,stolizaparketa.ru,wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=paul@radiosystems.dabsol.co.uk/,1,1,0,0,0,0,0,0,1,0,0,0,0,1
http,mail.valetparkingschiphol.com,~u43730p39181/pki-validation,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,downloadwebfile.burrow.io,sign-in/index.php,0,0,0,0,0,0,0,0,1,0,0,0,1,1
http,dearcustmireservice.berdary.com,file/files/customer_center/customer-IDPP00C292/myaccount/signin/,1,0,0,0,0,0,0,0,1,1,0,1,0,1
https,facebook.tcsogt.com,,0,0,0,0,0,0,1,0,1,0,0,0,0,1
http,skyhjg7f6234ri.clearpointsupplies.com,nmkx786flihio/,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,se-connecter.net,hotmail/,0,0,0,1,0,0,0,0,1,0,0,0,0,1
http,www.justlookapp.com,blog/wp-content/themes/storefront/assets/fonts/dda3de00eaa48d7d3027af0333a04afa/,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,go-charge.dk,wp-includes/h1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
http,snoweco.com,tinmb3.html,0,0,0,0,0,0,0,0,1,1,0,0,0,1
https,www.verizon-wirelesscustomerservice.com,,0,0,0,1,0,0,0,0,1,0,0,0,1,1
http,cfccorp.net,afffffo/login.php,0,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.stolizaparketa.ru,wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@jamer.co.uk/,1,1,0,0,0,0,0,0,1,0,0,0,0,1
http,terrehautedivorcelawyer.com,EPAY/NOTEPURE/NOTEPURE/uh/No_cap/FBG/,1,0,0,0,0,0,0,0,1,0,0,0,1,1
http,www.figoodies.com,espace_client/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,216.119.108.161,2E53A646FA276B422409A1531AA9CC58,1,0,0,0,0,1,0,0,1,1,0,1,0,1
https,www.kkumag.hr,wp-includes/js/jquery/ui/x4x/v4/a21c52aafe0844b/email.php,1,0,0,0,0,0,0,0,1,0,0,0,1,1
http,www.kilo-alfa.com,l/,0,0,0,1,0,0,0,0,1,1,0,0,0,1
http,www.paypal.imited-login.com,,0,0,0,1,0,0,0,0,1,1,1,1,1,1
http,wazzpromo.com,ws/playstore/,0,0,0,0,0,0,0,0,1,1,1,1,1,1
http,188elexusbet.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,e710z0ear.du.r.appspot.com,c:/users/user/downlo,1,0,0,0,1,0,1,0,1,1,1,1,0,1
http,appleid.apple.com-sign.kvhw8ma.work,,0,0,0,1,1,0,0,0,1,1,0,1,1,1
http,iniciasecion4.webcindario.com,app/facebook.com/?lang=de&key=MCLIFnLXeXU,1,0,0,0,0,0,0,0,0,0,0,0,0,1
http,secureupdate.appleld.com.duilawyeryork.com,ap/e8bdecfb4e26688?cmd=_update&dispatch=e8bdecfb4e26688c1&locale=_lu,1,0,0,0,1,0,0,0,1,1,0,0,1,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/c9302dfc218a77c/?cmd=_update&dispatch=c9302dfc218a77ce9&locale=_US,1,0,0,1,1,0,0,0,1,1,0,0,1,1
http,in-medias-res.it,wp-includes/js/jcrop/pattern/login,1,0,0,1,0,0,0,0,1,1,0,0,0,1
http,mkbnetbankar-hu.surge.sh,kod.html,0,0,0,1,0,0,0,0,0,1,0,0,0,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/495e8698c020c78/?cmd=_update&dispatch=495e8698c020c788d&locale=_,1,0,0,1,1,0,0,0,1,0,0,0,1,1
https,sofafactory.org,merx/uploo/?email=rla1347626@hanwha.com,1,1,0,0,0,0,0,0,1,0,0,0,0,1
https,trendsettercorp.mosquito-digital.com,Adobe02_Sharep01nt/Ver1fy_Office1_Spreadsheet03,1,0,0,1,0,0,0,0,1,0,0,0,0,1
http,mainepta.org,cgi/mail-box/index.php?login=abuse@philips.com,1,1,0,0,0,0,0,0,1,1,0,0,0,1
http,facebook.secureoffert.com,,0,0,0,0,0,0,1,0,1,1,1,1,1,1
http,www.courgeon-immobilier.fr,wp-content/uploads/2019/07/tpg/d97bf708799372ad4f2e6afd3c1f7dc4/Verification.php,1,0,0,1,0,0,0,0,1,1,0,1,0,1
https,drive.google.com,file/d/1tenGIF9DF-oTkACTAg_tNEsT5ZWTZzKc/edit,1,0,0,0,0,0,0,0,0,0,0,0,0,1
http,starmak.com.tr,950CAAEA0281AA2BEBED8F9ECCA4BD30/?sec=redacted%20detcader,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,gradshower.com,wp-content/plugins/Update/bancor/98f4bdfa854dd48802276c2feeca5462/auth.php,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,www.gulfeducationservices.com,slider/Service/check/Login-account/,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,gothic-depth-276417.uc.r.appspot.com,home.html,0,0,0,1,1,0,1,0,1,1,1,1,0,1
https,prj0011.appspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,208.82.115.230,wp-includes/css/en/error.php,0,0,0,0,0,1,0,0,1,1,0,0,0,1
http,www.human.rmuti.ac.th,Report/m.php,0,0,0,0,1,0,0,0,1,1,0,1,0,1
http,www.huanqiucaijing.cn,wp-admin/en/B/?7777772e6875616e7169756361696a696e672e636e,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,www.zipsurvey.com,Survey.aspx?suid=85067,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,dereamer-my.sharepoint.com,:o:/g/personal/brad_dereamer_org/EiKUCl0UHFZNhQ5vVT_tJy8BFjV-tmE00inqaUMPU4fFPQ?e=fAW4fg,1,0,0,1,0,0,1,0,1,0,0,0,0,1
https,mx-staging.bfni.ca,,0,0,0,1,0,0,0,0,1,0,0,0,1,1
http,eneconpanama.net,adrinkslimitedplc/redon.php,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,macjakarta.com,images/file/file/file/verify/verify55us.php.htm,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,4able.com.br,wp-admin/user/onedrive/login.php?cmd=login_submit&amp;id=c1796c4d457a839b039821dbc10ce3bbc1796c4d457a839b039821dbc10ce3bb&amp;session=c1796c4d457a839b039821dbc10ce3bbc1796c4d457a839b039821dbc10ce3bb,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,hokes21.typeform.com,to/JPEzgg/,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https,betasus021.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,accountchckecker-update-now.drpiza.com,accountasecurre/update-information--safety-and-securit/V4/myaccount/websc_login/?country.x=US&amp;locale.x=en_US,1,0,0,1,0,0,0,0,1,0,0,0,1,1
http,www.ioshop.es,actualitegroupeactualitespublications,1,0,0,0,0,0,0,0,1,1,0,1,0,1
http,staging.jayasaktigrup.com,wp-content/plugins/salem/flm/Crypt/?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4,1,0,0,0,0,0,0,0,1,1,1,1,1,1
http,shadetreetechnology.com,V4/validation/2284e829fdc64fa15880ba6d651d8173,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.support-appleld.com.secureupdate.duilawyeryork.com,ap/4e075052aef945e?cmd=_update&dispatch=4e075052aef945ef1&locale=_US,1,0,0,1,1,0,0,0,1,1,0,0,1,1
https,secur-ppal.xyz,,0,0,0,1,0,0,0,0,1,1,0,1,1,1
http,interestingfurniture.com,img/create/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,secureupdate.appleld.com.duilawyeryork.com,ap/8f9cf5e3c75912b/?cmd=_update&dispatch=8f9cf5e3c75912bfc&locale=_US,1,0,0,0,1,0,0,0,1,1,0,0,1,1
https,appleid.apple.com-sa.pm,appleid/?,0,0,0,1,0,0,0,0,1,1,0,1,1,1
http,tsuzuki.co.id,model/jeff/chinavali,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,himatif.pelitabangsa.ac.id,admin/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,iuj24.app.link,jciozKXoB8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http,secureupdate.appleld.com.duilawyeryork.com,ap/bb97106cb49e50e/?cmd=_update&dispatch=bb97106cb49e50e76&locale=_,1,0,0,0,1,0,0,0,1,0,0,0,1,1
http,opolitike.org,gdoc/gdoc/index.html,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,wvvw.telecreditobcpn.com,,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https,stateagencybe.tumblr.com,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,blog.fbhackpass.com,search/top,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,hwtswecy.livedrive.com,item/19d0f5d65ac34830a09f270065f20f02,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,trendsettercorp.mosquito-digital.com,Adobe02_Sharep01nt/Ver1fy_Office1_Spreadsheet03,1,0,0,1,0,0,0,0,1,0,0,0,0,1
http,www.starshipsandqueens.com,pdf/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.kovolem.cz,4458A73BC08A11997B7121510F00D9B9/?sec=Alexandra%20Hentsche,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,support-appleld.com.secureupdate.duilawyeryork.com,ap/bf7bf315fdc7686/?cmd=_update&dispatch=bf7bf315fdc768665&locale=_,1,0,0,1,1,0,0,0,1,1,0,0,1,1
http,h2o-unlimited.com,adobe/adobefile/login.php,0,0,0,1,0,0,0,0,1,0,0,0,0,1
http,bigislandcondorentalsbyowner.com,wp-admin/,0,0,0,0,0,0,0,0,1,0,0,0,1,1
http,courgeon-immobilier.fr,wp-content/uploads/2019/02/tpg,1,0,0,1,0,0,0,0,1,0,0,0,0,1
https,dzd.rksmb.org,conf09/--/https:/www2.netflix.com,1,0,0,0,0,0,1,1,1,0,0,0,1,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/9e4ff0adb4486e6?cmd=_update&dispatch=9e4ff0adb4486e621&locale=_,1,0,0,1,1,0,0,0,1,1,0,0,1,1
http,justlookapp.com,blog/wp-content/themes/storefront/assets/fonts/08e15334953fdade8356f27b07e32380/info.php,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.bontrade.com,drvdox/google/01ae4acb1722618be50b731e69548e5f/verification.php,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,swamcorrecter.com,,0,0,0,0,0,0,0,0,1,1,1,1,1,1
http,mail.subcultuur.nl,~u43730p39181/pki-validation,1,0,0,0,0,0,0,0,1,1,0,1,0,1
http,www.courgeon-immobilier.fr,wp-content/uploads/2019/07/tpg/e3093d7a4b50de504986fdc17e47f573/,1,0,0,1,0,0,0,0,1,0,0,0,0,1
http,www.itunes.aieuv.cn,mim/t0598zry5c01h7w60ff18955z55j1wq48us00r6uo0394k5384.html,1,0,0,0,0,0,0,0,1,1,0,1,1,1
http,rextraening.dk,wp-content/plugins/salem/enter/DHLa,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https,www.phenomenologylab.eu,wp-includes/js/jquery/ui/x1x/v4/09d25f03c8bcc8e/cc.php,1,0,0,0,0,0,0,0,1,1,0,1,0,1
http,twowheelcool.com,twitter.com/indexc69a.html,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.paypal-verification.applmanager.com,customer_center/user-986272/,1,0,0,1,0,0,0,0,1,1,1,1,1,1
http,hotelmeghapalace.in,wx.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,xmley.codesandbox.io,index3.html,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https,www.sivepro.com,web/bb,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.contacthawk.com,templates/beez5/blog/d932a33ba0696e66e7543c16395df679/,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,gsk-mozirje.si,wp-content/plugins/wpsecone/icscards.nl/weiter.html,1,0,0,1,0,0,0,0,1,0,0,0,0,1
http,apple.com.aieuv.cn,mim/312g7k8rdj5927f058bv4yb6764f12o0h8344rjaw71yuk21up.html,1,0,0,0,0,0,0,0,1,1,1,1,1,1
https,viavarejopontofriocdt.elancers.net,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,nef.com.pk,wp-includes/certificates/redirecting.php?,1,0,0,0,0,0,0,0,1,1,0,1,1,1
http,instagram.com.login.s5df46ss21s.oficinasylocalesfiore.com,,1,0,0,0,1,0,0,0,1,0,0,0,1,1
